datetime,temp,humidity,wind_speed,aqi,pm2_5,pm10,no2,so2,co,o3
2026-03-21 18:00:00,19.9,81,8.4,4,26.15,105.2,1.08,0.56,179.31,73.34
2026-03-21 19:00:00,19.8,83,9.3,4,27.6,112.35,1.02,0.59,179.77,74.59
2026-03-21 20:00:00,19.4,87,9.3,4,29.13,116.05,1.03,0.53,183.15,72.21
2026-03-21 21:00:00,19.1,88,8.8,4,30.65,120.62,1.04,0.47,186.36,68.83
2026-03-21 22:00:00,18.9,89,10.2,4,32.33,124.63,1.08,0.39,190.16,64.15
2026-03-21 23:00:00,18.8,89,8.1,4,34.32,128.77,1.11,0.31,195.27,59.1
2026-03-22 00:00:00,18.5,91,8.1,4,36.3,133.93,1.13,0.25,199.68,54.64
2026-03-22 00:00:00,18.5,91,8.1,4,36.3,133.93,1.13,0.25,199.68,54.64
2026-03-22 01:00:00,18.0,94,6.6,4,38.21,139.98,1.16,0.23,204.03,50.88
2026-03-22 02:00:00,18.5,94,5.9,4,40.33,149.45,1.24,0.26,212.09,48.45
2026-03-22 03:00:00,19.9,88,7.0,4,42.65,161.33,1.3,0.3,221.2,47.48
2026-03-22 04:00:00,22.0,77,8.2,4,44.72,183.08,1.0,0.4,224.77,54.98
2026-03-22 05:00:00,24.4,62,9.3,4,47.44,194.55,0.74,0.56,229.24,62.15
2026-03-22 06:00:00,24.2,62,12.1,5,51.69,205.75,0.56,0.83,236.82,70.29
2026-03-22 07:00:00,26.5,52,11.2,5,51.41,223.58,0.43,1.67,215.21,86.96
2026-03-22 08:00:00,27.5,49,10.4,5,48.87,213.09,0.42,2.14,199.46,92.68
2026-03-22 09:00:00,28.2,47,6.5,5,48.3,204.34,0.5,2.53,196.4,95.66
2026-03-22 10:00:00,28.5,45,6.2,4,39.97,160.63,0.6,2.44,187.36,96.52
2026-03-22 11:00:00,27.8,47,8.9,4,31.91,123.03,0.69,2.1,177.71,94.46
2026-03-22 12:00:00,28.6,44,5.0,4,29.37,110.28,0.83,1.97,178.14,93.96
2026-03-22 13:00:00,27.0,49,8.7,4,29.94,108.12,1.16,1.74,186.56,88.37
2026-03-22 14:00:00,25.2,52,8.5,4,32.4,113.12,1.76,1.37,204.46,79.48
2026-03-22 15:00:00,23.5,61,4.6,4,34.84,119.72,2.41,1.03,225.97,72.41
2026-03-22 16:00:00,23.1,63,2.6,4,36.67,126.04,2.78,0.78,240.94,66.06
2026-03-22 17:00:00,22.0,68,4.7,4,38.27,130.13,3.2,0.63,257.19,60.27
2026-03-22 18:00:00,22.5,65,5.7,4,38.93,127.74,3.77,0.54,274.91,55.55
2026-03-22 19:00:00,22.7,65,6.3,4,37.11,118.87,3.94,0.49,278.26,56.11
2026-03-22 20:00:00,21.5,72,3.5,4,36.38,111.85,4.07,0.4,285.92,51.42
2026-03-22 21:00:00,20.7,74,5.9,4,36.23,109.61,4.2,0.35,296.43,47.17
2026-03-22 22:00:00,20.1,76,5.7,4,36.03,108.21,4.33,0.3,306.21,43.03
2026-03-22 23:00:00,19.7,78,4.5,4,36.55,110.34,4.47,0.24,317.37,38.69
2026-03-23 00:00:00,20.0,75,0.8,4,37.6,116.24,4.52,0.22,325.01,35.41
2026-03-23 00:00:00,20.0,75,0.8,4,37.6,116.24,4.52,0.22,325.01,35.41
2026-03-23 01:00:00,19.1,79,3.0,4,38.79,123.71,4.57,0.23,330.92,32.73
2026-03-23 02:00:00,19.4,79,5.0,4,40.3,132.08,4.73,0.27,344.35,30.45
2026-03-23 03:00:00,22.8,66,6.1,4,41.78,140.18,3.97,0.32,360.27,31.18
2026-03-23 04:00:00,26.2,53,6.5,4,43.2,148.49,2.92,0.42,362.13,42.22
2026-03-23 05:00:00,28.2,45,9.6,4,47.71,158.08,2.33,0.45,362.36,57.95
2026-03-23 06:00:00,29.7,40,7.6,4,56.37,171.49,1.57,0.49,361.16,78.22
2026-03-23 07:00:00,31.0,36,6.6,4,29.19,103.11,0.46,1.8,201.15,95.45
2026-03-23 08:00:00,32.0,32,5.7,3,18.51,65.71,0.29,0.99,162.12,92.12
2026-03-23 09:00:00,32.5,29,5.4,3,16.39,58.76,0.27,0.73,153.06,91.26
2026-03-23 10:00:00,32.8,27,4.7,3,16.19,59.16,0.29,0.61,150.61,92.43
2026-03-23 11:00:00,32.7,27,4.2,3,16.85,63.77,0.31,0.53,149.22,93.12
2026-03-23 12:00:00,32.3,25,6.2,3,17.64,69.3,0.36,0.48,148.86,93.74
2026-03-23 13:00:00,29.0,34,6.3,3,19.59,78.56,0.64,0.49,156.18,89.49
2026-03-23 14:00:00,26.8,31,7.5,3,22.95,92.41,1.03,0.53,170.94,81.55
2026-03-23 15:00:00,25.7,35,2.4,4,26.94,108.51,1.29,0.55,186.18,74.8
2026-03-23 16:00:00,24.1,37,4.9,4,30.78,124.76,1.38,0.53,194.09,68.91
2026-03-23 17:00:00,23.2,42,7.4,4,35.06,144.28,1.35,0.5,197.91,66.67
2026-03-23 18:00:00,23.6,48,8.7,4,39.37,165.55,1.18,0.46,194.01,67.5
2026-03-23 19:00:00,23.6,51,7.6,4,42.81,178.59,0.93,0.39,181.45,68.41
2026-03-23 20:00:00,22.5,54,7.1,4,45.61,180.79,0.91,0.3,179.58,63.9
2026-03-23 21:00:00,21.8,57,6.0,4,47.76,184.13,0.92,0.23,178.59,59.6
2026-03-23 22:00:00,20.7,60,5.0,4,49.44,187.02,0.96,0.18,178.53,55.49
2026-03-23 23:00:00,20.1,63,3.4,4,51.29,188.67,1.03,0.15,180.45,51.91
2026-03-24 00:00:00,20.6,63,1.1,4,53.13,190.41,1.09,0.13,183.26,48.85
2026-03-24 00:00:00,20.6,63,1.1,4,53.13,190.41,1.09,0.13,183.26,48.85
2026-03-24 01:00:00,19.9,66,3.1,4,54.35,191.24,1.16,0.12,185.12,45.83
2026-03-24 02:00:00,20.5,70,2.2,4,55.77,195.09,1.31,0.16,192.38,43.01
2026-03-24 03:00:00,23.8,61,0.8,5,57.11,201.23,1.35,0.2,201.94,41.15
2026-03-24 04:00:00,27.9,47,3.1,5,57.79,208.85,1.11,0.23,206.4,42.79
2026-03-24 05:00:00,30.7,36,3.3,5,58.69,215.87,0.87,0.25,205.24,48.28
2026-03-24 06:00:00,32.3,29,3.5,5,60.56,226.34,0.64,0.26,200.43,56.82
2026-03-24 07:00:00,33.5,24,4.8,4,27.98,133.28,0.21,0.14,137.08,87.27
2026-03-24 08:00:00,34.2,22,4.8,3,19.16,87.59,0.23,0.14,128.38,92.12
2026-03-24 09:00:00,34.7,21,5.6,3,17.19,78.3,0.25,0.13,124.78,92.32
2026-03-24 10:00:00,34.7,20,6.7,3,17.08,78.71,0.28,0.13,124.73,92.51
2026-03-24 11:00:00,34.3,20,8.0,3,18.35,86.34,0.31,0.14,125.81,91.32
2026-03-24 12:00:00,33.2,25,4.7,3,19.78,94.85,0.36,0.16,127.83,89.77
2026-03-24 13:00:00,31.3,36,1.8,4,21.8,104.0,0.64,0.23,136.36,85.09
2026-03-24 14:00:00,29.3,32,1.3,4,24.48,113.4,1.02,0.34,152.03,78.48
2026-03-24 15:00:00,27.9,34,0.8,4,27.16,122.7,1.3,0.42,167.86,73.71
2026-03-24 16:00:00,26.0,37,4.1,4,29.34,128.92,1.39,0.46,177.1,68.62
2026-03-24 17:00:00,24.2,42,6.1,4,31.76,136.75,1.43,0.47,185.71,64.57
2026-03-24 18:00:00,25.0,40,5.1,4,33.94,146.09,1.42,0.44,190.01,61.58
2026-03-24 19:00:00,24.7,41,5.9,4,35.7,155.5,1.35,0.38,188.78,60.38
2026-03-24 20:00:00,24.9,42,10.8,4,37.17,159.55,1.37,0.33,190.37,60.16
2026-03-24 21:00:00,24.1,45,9.4,4,37.82,157.39,1.45,0.31,193.37,60.36
2026-03-24 22:00:00,23.5,48,7.5,4,35.72,146.91,1.53,0.31,192.21,63.72
2026-03-24 23:00:00,23.5,48,8.5,4,33.95,132.53,1.72,0.35,196.37,60.97
2026-03-25 00:00:00,23.8,50,7.1,4,32.71,123.21,1.87,0.47,198.25,57.12
2026-03-25 00:00:00,23.8,50,7.1,4,32.71,123.21,1.87,0.47,198.25,57.12
2026-03-25 01:00:00,24.3,47,7.8,4,31.67,117.12,2.0,0.68,194.7,52.97
2026-03-25 02:00:00,23.5,55,3.0,4,30.98,112.4,2.27,1.03,194.17,49.64
2026-03-25 03:00:00,25.5,48,0.4,4,30.29,107.97,2.54,1.5,192.59,47.98
2026-03-25 04:00:00,26.5,46,1.4,4,29.85,105.25,2.33,1.98,190.14,50.43
2026-03-25 05:00:00,27.9,43,3.0,4,31.27,105.75,2.04,2.14,198.5,58.06
2026-03-25 06:00:00,30.5,38,5.4,4,36.21,110.85,1.73,2.13,213.83,72.21
2026-03-25 07:00:00,30.7,38,9.5,3,21.35,65.96,0.87,2.32,140.96,80.4
2026-03-25 08:00:00,29.9,41,15.1,2,16.36,47.03,0.47,1.15,118.82,78.62
2026-03-25 09:00:00,30.9,36,6.2,2,15.65,43.93,0.33,0.58,111.62,77.74
2026-03-25 10:00:00,28.6,41,9.0,2,16.09,44.95,0.29,0.38,109.07,78.3
2026-03-25 11:00:00,30.9,36,2.6,2,17.35,49.39,0.3,0.37,108.25,78.7
2026-03-25 12:00:00,32.8,26,6.8,3,19.23,55.86,0.35,0.44,109.22,79.24
2026-03-25 13:00:00,31.1,35,1.4,3,21.93,66.08,0.63,0.52,116.5,76.08
2026-03-25 14:00:00,28.0,39,8.5,3,25.05,78.04,1.06,0.6,130.11,70.62
2026-03-25 15:00:00,26.2,44,9.9,3,27.84,88.47,1.37,0.63,144.81,66.43
2026-03-25 16:00:00,25.4,46,8.2,3,29.78,95.94,1.53,0.61,154.19,62.29
2026-03-25 17:00:00,24.6,50,7.7,4,31.55,102.1,1.63,0.58,162.85,60.98
2026-03-25 18:00:00,25.7,46,9.9,4,32.05,103.27,1.69,0.52,167.02,61.99
2026-03-25 19:00:00,24.6,50,3.2,3,30.85,98.32,1.64,0.45,164.29,63.41
2026-03-25 20:00:00,24.2,50,7.7,3,30.53,95.3,1.64,0.39,165.85,62.97
2026-03-25 21:00:00,23.1,54,2.7,3,30.98,95.84,1.63,0.34,168.12,61.27
2026-03-25 22:00:00,22.0,57,5.9,3,31.59,97.3,1.62,0.31,169.51,58.68
2026-03-25 23:00:00,22.4,62,15.8,4,33.04,101.31,1.62,0.28,173.02,56.03
2026-03-26 00:00:00,22.1,68,16.2,4,35.07,107.49,1.63,0.26,177.8,53.18
2026-03-26 00:00:00,22.1,68,16.2,4,35.07,107.49,1.63,0.26,177.8,53.18
2026-03-26 01:00:00,21.6,72,16.3,4,37.04,114.37,1.65,0.25,181.98,49.69
2026-03-26 02:00:00,21.6,72,15.5,4,39.1,122.52,1.79,0.27,190.32,46.88
2026-03-26 03:00:00,22.5,68,16.0,4,40.93,131.12,1.88,0.33,198.44,45.91
2026-03-26 04:00:00,23.1,65,15.0,4,42.57,140.98,1.8,0.55,200.29,51.03
2026-03-26 05:00:00,25.2,57,16.1,4,44.4,146.36,1.58,0.87,204.0,56.21
2026-03-26 06:00:00,26.7,52,18.1,4,46.86,152.62,1.29,1.32,205.04,64.5
2026-03-26 07:00:00,28.8,46,17.4,4,45.81,146.47,1.21,2.53,189.92,74.13
2026-03-26 08:00:00,29.0,45,16.6,4,42.6,132.71,1.12,2.94,179.0,77.98
2026-03-26 09:00:00,28.4,46,16.3,4,41.67,126.3,1.09,2.98,176.48,80.84
2026-03-26 10:00:00,26.9,50,20.2,4,41.05,121.37,1.1,3.01,175.42,83.27
2026-03-26 11:00:00,26.1,53,21.8,4,40.86,118.93,1.16,3.07,175.13,83.81
2026-03-26 12:00:00,28.7,45,17.1,4,40.9,117.88,1.23,3.08,177.6,84.05
2026-03-26 13:00:00,25.9,53,19.6,4,41.8,122.62,1.38,3.12,183.61,84.56
2026-03-26 14:00:00,24.8,57,15.9,4,43.21,129.73,1.55,3.31,193.74,85.34
2026-03-26 15:00:00,24.1,59,19.0,4,43.76,131.54,1.69,3.58,205.16,86.65
2026-03-26 16:00:00,22.7,63,17.4,4,42.31,125.82,1.8,3.64,211.71,86.52
2026-03-26 17:00:00,21.8,66,15.8,4,40.95,121.16,1.89,3.48,219.3,86.82
2026-03-26 18:00:00,21.2,69,11.8,4,39.47,117.01,1.95,3.24,227.12,86.37
2026-03-26 19:00:00,20.4,72,8.5,4,37.64,112.19,1.95,2.81,232.18,84.03
2026-03-26 20:00:00,19.8,75,6.5,4,36.17,108.87,1.96,2.31,239.97,81.33
2026-03-26 21:00:00,19.0,79,4.7,4,34.8,106.13,1.96,1.93,247.96,78.46
2026-03-26 22:00:00,18.6,81,6.0,4,33.18,103.29,1.94,1.64,253.97,74.88
2026-03-26 23:00:00,18.5,81,7.1,4,32.06,102.04,1.94,1.39,260.29,71.72
2026-03-27 00:00:00,18.2,82,6.0,4,31.27,102.16,1.92,1.21,264.84,68.55
2026-03-27 00:00:00,18.2,82,6.0,4,31.27,102.16,1.92,1.21,264.84,68.55
2026-03-27 01:00:00,17.6,86,4.4,4,30.54,102.79,1.89,1.14,267.14,65.83
2026-03-27 02:00:00,18.3,83,3.1,4,30.46,106.57,1.95,1.25,270.22,64.26
2026-03-27 03:00:00,20.3,75,3.2,4,31.07,112.92,1.92,1.45,273.83,64.69
2026-03-27 04:00:00,23.5,62,3.7,4,32.74,121.19,1.56,1.59,275.02,68.62
2026-03-27 05:00:00,26.6,48,2.5,4,35.95,130.07,1.17,1.68,274.49,76.56
2026-03-27 06:00:00,28.8,42,5.1,4,41.12,140.93,0.86,1.98,270.61,87.0
2026-03-27 07:00:00,30.5,38,6.5,4,44.17,135.11,0.72,6.15,231.63,111.28
2026-03-27 08:00:00,32.0,35,8.0,4,43.93,126.8,0.6,6.43,211.76,117.54
2026-03-27 09:00:00,33.0,32,10.6,4,44.67,124.25,0.55,5.75,207.42,119.17
2026-03-27 10:00:00,33.3,31,15.7,4,36.2,101.13,0.45,3.76,187.99,107.87
2026-03-27 11:00:00,32.8,32,16.6,3,29.27,85.23,0.4,2.4,169.49,95.92
2026-03-27 12:00:00,32.5,32,16.2,3,28.95,86.25,0.44,2.05,167.13,93.18
2026-03-27 13:00:00,31.0,35,11.4,3,32.99,98.68,0.69,2.02,178.07,92.61
2026-03-27 14:00:00,29.0,38,10.0,4,38.95,116.44,1.04,2.0,195.24,90.52
2026-03-27 15:00:00,27.5,42,7.9,4,44.13,132.84,1.15,1.88,209.24,87.38
2026-03-27 16:00:00,26.0,48,8.4,4,47.65,145.45,1.1,1.67,215.41,83.35
2026-03-27 17:00:00,25.5,50,9.9,4,50.4,154.71,1.06,1.46,220.07,80.12
2026-03-27 18:00:00,25.5,51,7.9,4,50.92,157.09,1.03,1.22,218.83,77.17
2026-03-27 19:00:00,24.9,54,6.8,4,46.95,147.95,0.96,0.96,207.01,73.72
2026-03-27 20:00:00,24.2,56,7.0,4,41.34,133.25,1.01,0.81,197.65,69.02
2026-03-27 21:00:00,23.4,60,7.2,4,34.1,116.33,1.19,0.81,189.31,62.44
2026-03-27 22:00:00,23.1,61,7.8,3,26.47,99.36,1.43,0.83,178.93,54.22
2026-03-27 23:00:00,23.1,61,9.2,3,21.19,87.94,1.65,0.79,170.7,46.82
2026-03-28 00:00:00,22.2,67,3.8,3,17.9,81.72,1.79,0.72,163.31,41.35
2026-03-28 00:00:00,22.2,67,3.8,3,17.9,81.72,1.79,0.72,163.31,41.35
2026-03-28 01:00:00,21.7,70,5.1,3,16.2,79.74,1.84,0.65,156.44,37.55
2026-03-28 02:00:00,23.0,67,6.5,3,15.76,81.26,1.84,0.62,152.03,35.55
2026-03-28 03:00:00,24.8,62,6.8,3,15.77,83.55,1.43,0.61,146.93,35.92
2026-03-28 04:00:00,26.2,58,9.3,3,16.07,85.62,1.03,0.66,140.26,40.29
2026-03-28 05:00:00,27.9,56,9.0,3,16.98,87.58,0.71,0.72,133.48,48.24
2026-03-28 06:00:00,30.5,50,8.2,3,18.46,89.16,0.51,0.84,126.96,55.89
2026-03-28 07:00:00,32.8,43,9.1,3,13.82,63.48,0.32,1.05,112.61,56.99
2026-03-28 08:00:00,34.5,38,9.7,2,10.51,47.13,0.23,0.84,106.62,55.65
2026-03-28 09:00:00,35.5,33,11.7,2,9.19,40.91,0.21,0.71,104.92,55.33
2026-03-28 10:00:00,34.6,29,19.5,2,7.76,34.18,0.21,0.61,106.13,55.56
2026-03-28 11:00:00,34.0,29,13.9,2,6.8,30.38,0.24,0.55,106.28,54.6
2026-03-28 12:00:00,34.5,30,6.3,2,6.41,30.07,0.31,0.56,106.0,53.56
2026-03-28 13:00:00,33.0,42,1.8,2,7.04,36.58,0.43,0.7,107.0,53.43
2026-03-28 14:00:00,30.5,40,4.5,2,7.87,44.22,0.57,0.95,109.02,53.46
2026-03-28 15:00:00,29.4,42,6.5,2,7.65,44.62,0.66,1.11,110.97,51.89
2026-03-28 16:00:00,28.4,42,6.5,2,7.09,42.8,0.72,1.0,111.12,47.62
2026-03-28 17:00:00,28.8,38,9.9,2,7.24,45.06,0.78,0.79,113.28,44.22
2026-03-28 18:00:00,29.6,40,15.2,3,8.09,50.56,0.85,0.64,116.31,42.55
2026-03-28 19:00:00,29.0,43,14.1,3,9.41,57.68,0.93,0.57,118.21,41.79
2026-03-28 20:00:00,27.8,46,11.8,3,10.85,64.11,1.0,0.54,121.38,42.59
2026-03-28 21:00:00,26.8,49,10.8,3,11.98,68.74,1.0,0.53,123.52,44.0
2026-03-28 22:00:00,24.9,56,6.6,3,12.58,70.71,0.97,0.54,123.15,45.2
2026-03-28 23:00:00,24.1,62,8.6,3,12.89,71.62,0.95,0.58,123.3,46.82
2026-03-29 00:00:00,22.8,84,8.7,3,12.87,71.18,0.94,0.65,123.71,48.56
2026-03-29 00:00:00,22.8,84,8.7,3,12.87,71.18,0.94,0.65,123.71,48.56
2026-03-29 01:00:00,22.3,86,7.8,3,12.62,70.14,0.93,0.72,123.49,50.45
2026-03-29 02:00:00,22.9,83,8.6,3,12.53,70.58,0.97,0.79,124.47,53.27
2026-03-29 03:00:00,24.3,76,11.4,3,12.55,71.74,0.91,0.85,125.89,58.04
2026-03-29 04:00:00,26.2,67,12.0,3,12.77,73.55,0.71,0.88,126.2,65.87
2026-03-29 05:00:00,27.9,59,11.1,3,13.39,76.38,0.52,0.92,126.18,75.01
2026-03-29 06:00:00,29.2,54,12.8,3,14.41,79.85,0.39,0.94,126.17,83.39
2026-03-29 07:00:00,29.8,52,9.6,3,14.68,77.83,0.33,1.02,125.32,94.89
2026-03-29 08:00:00,30.9,47,4.8,3,14.7,75.65,0.3,1.04,122.9,102.92
2026-03-29 09:00:00,31.4,44,4.3,3,14.63,75.28,0.28,0.97,120.06,110.64
2026-03-29 10:00:00,32.0,43,0.9,3,11.69,60.68,0.25,0.78,113.09,122.57
2026-03-29 11:00:00,32.0,42,3.8,3,9.37,50.38,0.24,0.61,106.39,129.91
2026-03-29 12:00:00,32.2,38,2.4,3,8.66,47.62,0.28,0.57,103.77,132.3
2026-03-29 13:00:00,31.0,52,1.9,3,9.22,51.17,0.39,0.58,106.6,132.41
2026-03-29 14:00:00,29.2,45,8.3,3,10.56,58.25,0.53,0.58,113.07,131.55
2026-03-29 15:00:00,28.0,53,22.1,3,11.14,58.37,0.6,0.61,121.23,131.12
2026-03-29 16:00:00,25.3,63,21.7,3,11.31,56.07,0.65,0.73,127.32,128.22
2026-03-29 17:00:00,24.0,68,18.7,3,11.71,56.26,0.75,1.05,135.02,126.83
2026-03-29 18:00:00,24.0,70,12.7,3,12.03,57.18,0.88,1.48,141.82,124.09
2026-03-29 19:00:00,23.4,71,10.2,3,12.04,57.23,1.0,1.9,145.48,119.33
2026-03-29 20:00:00,23.0,73,9.4,3,12.31,58.98,1.1,2.24,149.79,116.12
2026-03-29 21:00:00,22.0,77,7.6,3,12.79,61.68,1.12,2.41,153.07,113.64
2026-03-29 22:00:00,21.2,81,5.6,3,13.26,63.99,1.06,2.31,153.55,111.36
2026-03-29 23:00:00,20.6,84,6.4,3,14.0,67.19,0.98,2.08,154.75,110.51
2026-03-30 00:00:00,21.8,79,9.1,3,14.82,70.72,0.88,1.8,155.06,110.71
2026-03-30 00:00:00,21.8,79,9.1,3,14.82,70.72,0.88,1.8,155.06,110.71
2026-03-30 01:00:00,21.2,81,8.4,3,15.46,73.64,0.78,1.52,152.35,109.73
2026-03-30 02:00:00,21.6,79,11.1,3,16.06,76.91,0.78,1.35,150.86,110.61
2026-03-30 03:00:00,23.1,72,12.1,3,16.54,79.53,0.81,1.27,149.38,112.17
2026-03-30 04:00:00,25.1,62,9.4,3,16.64,79.83,0.65,1.32,146.75,115.17
2026-03-30 05:00:00,26.9,52,5.2,3,16.56,78.23,0.47,1.33,142.49,117.18
2026-03-30 06:00:00,27.8,50,3.3,3,16.62,76.12,0.36,1.35,138.25,118.8
2026-03-30 07:00:00,29.3,41,6.8,3,13.93,60.27,0.3,1.23,130.12,125.03
2026-03-30 08:00:00,30.5,36,6.9,3,11.27,47.12,0.27,0.94,122.11,127.99
2026-03-30 09:00:00,31.4,33,7.5,3,10.37,43.26,0.28,0.79,118.54,129.45
2026-03-30 10:00:00,31.7,30,7.2,3,9.93,42.0,0.3,0.71,118.02,132.0
2026-03-30 11:00:00,32.1,27,5.8,3,9.7,41.31,0.34,0.67,117.8,132.43
2026-03-30 12:00:00,32.3,25,2.9,3,9.63,40.83,0.4,0.66,118.17,132.27
2026-03-30 13:00:00,30.2,36,4.2,3,10.69,45.41,0.67,0.7,124.21,127.11
2026-03-30 14:00:00,27.8,37,3.5,3,12.54,53.97,1.07,0.78,136.33,117.59
2026-03-30 15:00:00,26.9,41,11.4,3,14.24,62.48,1.3,0.85,148.74,110.34
2026-03-30 16:00:00,25.9,46,9.2,3,15.62,69.72,1.33,0.85,154.6,104.07
2026-03-30 17:00:00,25.2,48,10.8,3,16.94,75.85,1.28,0.87,159.38,103.13
2026-03-30 18:00:00,24.9,52,9.8,3,17.85,79.72,1.21,0.96,161.74,105.92
2026-03-30 19:00:00,24.3,56,8.5,3,18.36,81.28,1.17,1.3,164.45,109.47
2026-03-30 20:00:00,23.8,57,10.6,3,19.36,83.61,1.27,1.83,174.19,109.94
2026-03-30 21:00:00,23.1,59,11.0,3,20.46,87.25,1.44,2.42,185.94,108.6
2026-03-30 22:00:00,22.9,61,13.8,3,21.35,88.0,1.66,2.73,196.84,102.05
2026-03-30 23:00:00,22.5,65,15.6,3,22.71,90.69,1.82,2.63,207.59,94.53
2026-03-31 00:00:00,22.8,70,16.7,3,24.32,96.65,1.91,2.37,216.8,88.25
2026-03-31 00:00:00,22.8,70,16.7,3,24.32,96.65,1.91,2.37,216.8,88.25
2026-03-31 01:00:00,22.5,69,17.2,4,25.83,104.03,1.94,2.14,222.85,82.36
2026-03-31 02:00:00,22.5,68,16.3,4,27.38,112.25,2.1,2.25,231.6,79.94
2026-03-31 03:00:00,23.5,65,18.2,4,28.89,121.38,2.06,2.64,237.64,81.87
2026-03-31 04:00:00,25.5,59,18.9,4,30.72,132.66,1.58,3.33,236.72,91.96
2026-03-31 05:00:00,27.5,52,18.5,4,33.5,140.33,1.07,3.56,233.84,101.05
2026-03-31 06:00:00,29.9,43,16.7,4,37.44,148.84,0.74,3.75,229.58,109.64
2026-03-31 07:00:00,31.1,37,12.0,4,26.03,101.78,0.38,2.57,171.7,123.46
2026-03-31 08:00:00,32.2,29,5.2,3,18.98,72.35,0.27,1.58,142.04,124.12
2026-03-31 09:00:00,32.8,24,4.3,3,17.88,67.31,0.26,1.33,134.04,123.59
2026-03-31 10:00:00,33.0,22,5.5,3,17.98,67.57,0.28,1.24,132.53,125.65
2026-03-31 11:00:00,33.0,21,6.6,3,18.11,68.87,0.3,1.17,131.38,125.89
2026-03-31 12:00:00,33.2,19,7.7,3,18.31,71.02,0.34,1.11,130.92,125.84
2026-03-31 13:00:00,30.4,33,4.0,3,19.63,77.2,0.63,1.11,138.09,120.56
2026-03-31 14:00:00,28.4,29,9.2,3,21.82,86.45,1.11,1.19,153.42,112.5
2026-03-31 15:00:00,27.4,37,15.3,3,24.1,96.08,1.58,1.44,171.62,106.0
2026-03-31 16:00:00,26.2,39,13.9,4,26.04,104.98,1.83,1.78,182.51,99.96
2026-03-31 17:00:00,25.5,42,14.5,4,28.1,115.22,1.87,1.98,190.36,95.44
2026-03-31 18:00:00,25.1,50,11.3,4,29.8,122.44,1.81,1.95,195.29,91.1
2026-03-31 19:00:00,24.8,53,13.4,4,30.3,124.31,1.37,1.82,188.96,92.91
2026-03-31 20:00:00,24.4,55,12.7,4,31.82,126.67,1.33,1.79,197.94,91.76
2026-03-31 21:00:00,24.0,57,11.5,4,33.55,130.75,1.32,1.81,208.21,89.38
2026-03-31 22:00:00,23.5,59,9.0,4,34.94,134.56,1.31,1.88,216.03,85.63
2026-03-31 23:00:00,23.5,59,10.4,4,36.38,139.18,1.32,1.99,224.73,82.0
2026-04-01 00:00:00,22.8,63,13.0,4,37.6,142.83,1.32,2.05,233.45,78.37
2026-04-01 00:00:00,22.8,63,13.0,4,37.6,142.83,1.32,2.05,233.45,78.37
2026-04-01 01:00:00,22.5,64,11.5,4,38.59,145.54,1.36,2.01,241.73,74.32
2026-04-01 02:00:00,22.8,63,11.7,4,39.93,150.38,1.53,1.94,253.79,70.84
2026-04-01 03:00:00,23.5,59,10.3,4,41.45,157.39,1.74,1.93,266.57,68.58
2026-04-01 04:00:00,24.5,55,11.5,4,42.75,165.59,1.8,1.96,274.39,68.41
2026-04-01 05:00:00,25.6,51,9.7,4,44.01,172.64,1.63,2.0,278.27,71.0
2026-04-01 06:00:00,28.0,47,12.1,4,45.81,181.28,1.29,2.04,278.59,77.6
2026-04-01 07:00:00,30.4,40,10.9,4,36.86,153.77,0.49,1.61,198.78,118.8
2026-04-01 08:00:00,31.8,34,7.8,4,29.98,116.57,0.33,1.21,167.19,125.5
2026-04-01 09:00:00,32.3,28,7.5,4,28.04,106.56,0.33,1.1,158.11,124.9
2026-04-01 10:00:00,32.3,24,8.1,3,26.41,99.47,0.32,1.03,152.83,124.96
2026-04-01 11:00:00,31.5,24,7.6,3,24.11,91.74,0.34,0.93,146.31,122.91
2026-04-01 12:00:00,30.9,27,9.9,3,22.74,88.35,0.37,0.88,142.71,121.29
2026-04-01 13:00:00,29.5,31,5.4,3,23.57,92.91,0.61,0.88,147.49,114.81
2026-04-01 14:00:00,26.6,36,5.2,4,25.84,102.3,0.94,0.9,160.01,104.41
2026-04-01 15:00:00,26.8,41,0.9,4,28.28,111.88,1.19,0.93,173.65,95.65
2026-04-01 16:00:00,25.4,40,15.5,4,30.36,121.73,1.35,0.94,183.33,89.1
2026-04-01 17:00:00,24.6,48,15.1,4,32.69,132.68,1.51,1.0,193.54,87.18
2026-04-01 18:00:00,24.8,54,14.5,4,35.11,141.36,1.88,1.11,207.45,85.25
2026-04-01 19:00:00,24.2,58,13.4,4,37.14,146.19,2.38,1.24,222.77,81.86
2026-04-01 20:00:00,23.7,62,13.0,4,39.59,151.33,2.76,1.3,240.06,76.82
2026-04-01 21:00:00,23.0,65,14.7,4,42.14,156.52,2.93,1.23,253.94,70.54
2026-04-01 22:00:00,22.6,66,16.6,4,43.76,154.4,2.9,1.13,262.5,63.96
2026-04-01 23:00:00,22.1,69,16.0,4,44.99,150.98,2.82,1.21,273.44,60.34
2026-04-02 00:00:00,21.5,70,16.7,4,45.75,146.97,2.77,1.38,286.21,58.06
2026-04-02 00:00:00,21.5,70,16.7,4,45.75,146.97,2.77,1.38,286.21,58.06
2026-04-02 01:00:00,21.3,69,18.9,4,45.48,141.83,2.73,1.74,297.46,56.97
